test row
2008.37;2020-11-06 08:35:22.304188;0.07;55.019119;-1.672853
2008.43;2020-11-06 08:35:22.359188;0.08;55.019119;-1.672853
2008.48;2020-11-06 08:35:22.414188;0.09;55.019119;-1.672853
2008.54;2020-11-06 08:35:22.469187;0.11;55.019119;-1.672853
2008.59;2020-11-06 08:35:22.524187;0.13;55.019119;-1.672853
2008.65;2020-11-06 08:35:22.579187;0.16;55.019119;-1.672853
2008.70;2020-11-06 08:35:22.634187;0.18;55.019119;-1.672853
2008.76;2020-11-06 08:35:22.689187;0.21;55.019120;-1.672853
2008.81;2020-11-06 08:35:22.744187;0.24;55.019120;-1.672853
2008.87;2020-11-06 08:35:22.799186;0.25;55.019120;-1.672853
2008.92;2020-11-06 08:35:22.854186;0.26;55.019120;-1.672852
2008.98;2020-11-06 08:35:22.909186;0.25;55.019120;-1.672852
2009.03;2020-11-06 08:35:22.964186;0.24;55.019120;-1.672852
2009.09;2020-11-06 08:35:23.019186;0.23;55.019120;-1.672852
2009.14;2020-11-06 08:35:23.074186;0.21;55.019120;-1.672852
2009.20;2020-11-06 08:35:23.129186;0.20;55.019120;-1.672852
2009.25;2020-11-06 08:35:23.184186;0.19;55.019120;-1.672852
2009.31;2020-11-06 08:35:23.239185;0.18;55.019120;-1.672852
2009.36;2020-11-06 08:35:23.294185;0.19;55.019120;-1.672853
2009.42;2020-11-06 08:35:23.349185;0.20;55.019120;-1.672853
2009.47;2020-11-06 08:35:23.404185;0.22;55.019120;-1.672853
2009.53;2020-11-06 08:35:23.459185;0.25;55.019120;-1.672853
2009.58;2020-11-06 08:35:23.514184;0.27;55.019120;-1.672853
2009.64;2020-11-06 08:35:23.569184;0.29;55.019120;-1.672853
2009.69;2020-11-06 08:35:23.624184;0.30;55.019120;-1.672854
2009.75;2020-11-06 08:35:23.679184;0.31;55.019120;-1.672854
2009.80;2020-11-06 08:35:23.734184;0.31;55.019120;-1.672854
2009.86;2020-11-06 08:35:23.789184;0.30;55.019120;-1.672854
2009.91;2020-11-06 08:35:23.844184;0.28;55.019120;-1.672854
